,title,topic_idx
14704,마사지숍서 현금 125만원 훔친 20대 구속,2
26101,김정은 귀환 삼지연관현악단 만나…커다란 만족종합,6
40638,부산소식 시판 먹는샘물 제품 50종 수질검사 적합,2
24347,장신 거포 디우프·햄슨 여자배구 어느 팀의 낙점받을까,5
27500,시위에 놀란 알제리 정부 대학에 조기방학 명령,4
41148,새 현대미술 양식 꽃피운 故강국진 개인전,3
3058,넥센 장정석 감독 안우진 계속 선발로 내보낼 계획,5
12286,여자농구 용인 경기 체육관 정전에 5분 지연…중계 취소,5
28637,강경화 2차 북미정상회담 전격 발표 가능성 배제하지 않아종합,6
19828,하반기 중국 스마트폰 봇물…대부분 갤노트8 반값,0
15902,中헤이룽장성 27년간 러시아산 전력 수입해 석탄 1천만t 대체,4
29715,FIFA 러 월드컵 후원사 확보에 어려움…브라질 월드컵...,5
40320,등산하려다 추워서 찜질방 가요…입춘 한파 움츠러든 시민들,3
31270,홍콩 시위 참여 여성 경찰서에서 알몸 수색 강요당해,4
36945,변재일 평생교육 단과대는 졸속행정…사업 철저히 분석할 것,2
38334,올스타전 최준용 하프라인 슛 관중도 함께 속인 몰래카메라,5
38965,그래픽 고 신격호 롯데 회장 상속 상황,1
30728,동화기업 3분기 연결 영업익 221억원…5% 감소,1
11956,면역세포의 배신…뇌종양 성장 돕는 면역세포 발견,0
4400,삼성 갤럭시S9 사전 체험존에 5일간 160만명 방문,0
31130,프로배구 흥국생명 루시아 맹장 수술…2주 결장,5
6057,강정호·추신수·최지만 장타쇼…류현진은 복귀전서 홈런에 눈물,5
26901,SNS돋보기 정상요금 12배 바가지 택시 퇴출…더 세게 처벌해야,1
5069,국립현대미술관 2018년 전시 라인업 공개,3
3329,KTB투자증권 최대주주 지분 매각 보도 사실무근,1
28993,미생물 다양성 연구 국제화·대형화 추세,0
33315,이란 발사 실패설 인공위성 실물 공개…美 주장 부인,4
16277,현대·기아차 협력사 초청 RD 테크데이 열어,0
29185,LG전자 중저가폰 X400 출시…31만9천원,1
17228,6월국회 완전정상화 9부능선…野 北어선 국조 요구에 진통,6
24049,프로배구 OK저축은행 한국전력에 셧아웃 승리…5위 도약,5
28209,블랙홀 병합 활발…우주 계속 진화 확인,0
2221,KT넥스알 차세대 빅데이터 솔루션 내년 출시,0
25940,그래픽 휴면금융재산 현황,1
3813,단풍 정보 인터넷으로 확인하고 떠나세요…기상청 실황 서비스,3
13557,특징주 호실적 대림산업 일부 엇갈린 평가 속 급락,1
40388,전남교육청 2천564억원 제2차 추경안 편성,2
43316,가고 싶은 섬 아 푸르고 물 맑은 섬…군산 어청도,3
20690,어르신·여성·청소년 등 14명 서울시 명예시장 위촉,2
18436,트럼프 김정은 北변화 이끌길 기대…비핵화 향해 나아가야종합,4
39278,프로농구 개막…첫 득점 LG 박인태 첫 3점은 SK 김선형,5
33196,서해 짙은 안개…8개 항로 여객선 운항 대기,3
7677,구미 영천 등 경북 9개 시·군 폭염주의보,3
7911,이석수 엘시티 잘 안되면 현기환 무사 못할 것 얘기 돌아,2
6270,가을이 간다…포근한 날씨에 전국 유명산 단풍 인파 북적,3
24482,에스더 리 월드아트오페라 단장,3
44004,서울교육청 온라인 수업 때 교직원·돌봄참여 학생 점심 제공,2
30693,이틀 써도 배터리 거뜬…삼성 갤럭시워치 써보니,0
22882,中정부 홍콩입법회 폭력 규탄…위법 처벌 지지종합2보,4
22775,홍천강 별빛음악 맥주축제…8월에 열린다,3
17324,바른미래 의원 15인 孫 하태경 부당징계 고수 시 중대결단,6
22231,질의하는 김정호 의원,6
41282,강한 지자기교란 발생…우주전파재난 관심 경보,0
23988,마크롱 총선 치른 영국에 브렉시트 준비 철저 압박,4
34870,부동산 그림자금융 고삐 죈다…금감원장 종합관리시스템 구축,1
30892,라이카 카메라 라이카 QP 출시,0
3612,사법부 판결…불신 63.9% vs 신뢰 27.6%리얼미터,2
37113,지지옥션 모범납세자 국세청장 표창,2
10041,종이접기기술로 페로브스카이트 태양전지 신축성·집적도 향상,0
41050,동두천 친구 모임 지역사회 감염 확산 비상…누적 20명종합,2
1066,특징주 은행주 저가 매수세에 동반 상승,1
45118,KTB투자 펄어비스 하반기 신작 출시 기대…목표주가↑,1
15285,부안 37.1도·서울 36.5도 폭염 계속…남부·영동 산발적 비,3
43092,경기교육청 수업 180일·여름방학 2주 이상 확보 권장,2
38134,부산시민공원서 12일 2019 가족사랑 유모차 걷기대회,3
26276,중국에선 이제 모바일 메신저 위챗으로 소송까지 낸다,4
13341,SK텔레콤 IoT 사업 박차…6월까지 전국망 조기 구축,0
22553,독일 9월 소매판매 전달대비 0.1% 증가,1
26381,더민주 서영교 징계수위 내일 1차 결정…중징계 전망,6
40479,책 읽는 여성의 흑역사 전혜린을 위한 변명,3
33472,난민 폭증 그리스 내년 말까지 1만명 터키로 돌려보낼 것,4
12574,반기문 유엔총장 관저에 리커창 부부 초대 만찬…2년전 약속지켜,4
32193,랜섬웨어 국내 피해 신고 11건…변종 주의해야종합,2
24064,무주 덕유산리조트 스키장 오늘 개장,3
15616,한은 소비 등 내수 개선…완만한 성장세 이어갈 것,1
39069,특징주 신양오라컴 자금조달 기대감에 급등,1
24218,원안위 신고리 5 6호기 건설 심의 착수,2
26452,낯선 땅 스페인에서 찬란한 순간을 마주하다,4
34696,89년전 경복궁서 열린 조선박람회 풍경은,3
35446,미 상원 러 해저 가스관 참여 서방 업체 제재 추진,4
44471,서울시청 무단침입 조선일보 기자 기소의견 검찰 송치돼,2
23542,中 韓日 중재로 동아시아 영향력 확대SCMP,4
24855,게시판 인천서 방통위 드론 영상 공모전 시상식,0
7345,美 北 중거리 탄도미사일 발사실험했으나 실패,4
35119,한국 이르면 14일 당협위원장 교체 발표…나경원 입장 주목종합,6
7106,내일날씨 새해 첫날 전국 가끔 구름 많음…아침 기온 영하 10도,3
9364,김부겸 文 개헌 앞장서달라…정치교체 안 되면 또 실패,6
2802,홍용표 김정은 새로운 전략 없이 유훈에 의존,6
13837,단독윤병세 북한의 외교관계에 단호한 조치 고려할 때,6
2988,사진으로 만나는 18년 전 두만강변과 북녘 산하,3
22048,평양정상회담 공식환영식장으로 이동하는 남북정상 내외,6
27235,朴대통령 라오스 도착…오바마 대통령과 정상회담,6
2565,11위를 피하라…서울·인천·상주의 K리그1 생존 혈투,5
39451,삼성자산운용 심종극 대표이사 내정,2
40767,올림픽 머리 정돈,5
32150,北 김일성 생일에 아이들에 준 과자 인기 없어 RFA,6
20728,기쿠치 본격적인 MLB 생활…시애틀 12일 투·포수조 소집,5
884,가빈·산체스 같은 조에서 경쟁…트라이아웃에 19명 참가종합,5
1656,MLB 컵스 팬 인종주의 손동작 논란…구단 구장 접근...,5
16695,中 안보리 새 제재 北에 사전통보…추가도발 자제요구종합,4
1238,영상 악동 푸이그 류현진과 토론토서 다시 만날까,5
30600,남부 돌풍·번개 동반한 많은 비…중부는 찜통더위 지속,3
5872,사랑앵무새 외모보다 머리 좋은 수컷 좋아한다,0
24791,日전문가 청와대총리관저 주도 외교로 불통…정상끼리 만나야종합,6
4723,게시판 NHN엔터 추석맞이 보드게임 4종 경품행사,1
42783,원폭 승인 트루먼 전 대통령의 손자 오바마 해야할 일 했다,4
18073,북미정상회담 문대통령도 국무위원들과 TV중계 시선 고정,6
2059,이란 프랑스와 탄도미사일 협상 사실 부인,4
17451,굿보러가자 공연·국립민속박물관 가정 비디오 수집,3
37160,아파트 경로당·놀이터 등 인근 주민과 공동이용 가능해진다,2
20180,KIA 윤석민 복귀 첫 7이닝 던지고도 홈런 3방에 패전,5
8483,첫 테슬라 요건 카페24 등 4개사 코스닥 상장 청구,1
41265,프로스테믹스 멕시코 업체와 줄기세포배양액 등 공급계약,0
33160,삼화페인트공업 작년 연결 영업익 88억원…54%↓,1
27607,전국 곳곳에 한파특보…꽁꽁 얼어붙은 최강한파,3
23423,수원 전세진 AFC 올해의 영플레이어상 후보에 선정,5
7897,北 2223일 평안도에 폭우…구성군 349㎜ 등,3
40326,끝없는 터널 같아 꽉 막힌 취업길에 눈물짓는 취준생들,2
7426,남해·하동 호우주의보…최고 100㎜ 많은 비,3
18435,정상회담 D1 내일 판문점 열린다… 한반도 평화 새로운 시작,6
16644,미 함정 2척 또 대만해협 통과…미중 갈등 증폭되나,4
35380,美하원 외교위원장 대선 이후에도 한반도정책 바뀌지 않을 것,4
24217,루니 음주 운전 유죄 판결…100시간 봉사활동 처분,5
30471,울산항만공사 상반기 매출 역대 최대…부두운영·작업효율↑,1
30691,갤S8 내달 초 일본 출시…추락한 점유율 끌어올릴까,0
25007,전문가 신혼부부·청년 지원혜택 파격적…부작용도 우려,2
6395,언론노조 노동시간 단축 유예 안돼…불법 조장,2
25476,여자농구 하나은행 KDB생명 6연패 빠뜨리고 연패 탈출,5
19984,점자 찍기 체험하는 어린이 참가자,3
42597,모멘트 텅 빈 교실 온라인으로 사랑해요,2
32620,자선 사진전 아트 슈퍼마켓 개최한 김중만 작가와 제자들,3
33256,신간 소리의 탄생·소설쓰기의 모든 것,3
18963,CJ대한통운 3분기 영업익 529억원…15.6% 감소,1
24114,인도 뉴델리 인근 신축공사 건물 붕괴…20여명 깔려,4
32709,쌍용정보통신 관리종목 지정종합,1
18868,동부건설 1천430억원 성남 업무시설 신축공사 수주,1
31501,중러 전투기 올해 7월 편대비행으로 센카쿠 근접 비행,4
33971,청와대 B컷 공개 머리에 꽃을,6
33117,4대 금융그룹 상반기 실적잔치…이자장사로 14조원 벌었다,1
9682,몬테카를로 왕립발레단 신데렐라로 14년 만에 내한,3
13700,메르켈 취임 후 처음으로 아우슈비츠 찾아 고개 숙여,4
1231,1차전 승리 위성우 감독 임영희·박혜진·김정은 활약 컸다,5
12149,한글 애니부터 한글무늬 문구까지…아이디어 국제공모전,2
32121,美 1월30일 전까지 캐나다에 화웨이 부회장 인도 공식요청종합,4
40923,제56회 한국보도사진전 역사의 증인 현장의 사진기자 개막,3
11415,최강 맨시티 레스터 승부차기 끝에 꺾고 리그컵 4강 진출,5
24622,갤럭시 폴드 다음달 출시할 듯…통신사 망연동 테스트 돌입,0
5358,김포 한강시네폴리스 조성 사업 경기도 심의 통과,2
4829,GS칼텍스 이재영 앞세운 흥국생명에 진땀승…1위 탈환종합,5
45643,남친과 함께 잔혹하게 동거인 학대 20대 여성 구속영장,2
25505,외교 달인 이란 외무장관 돌연 사의 배경은,4
43585,미중갈등에도 경제회복 기대감…원달러 환율 하락 출발,4
5222,터키 동남부서 폭탄 테러로 7명 사망·9명 부상,4
7518,문 대통령 신년인사회의 이유있는 포옹,6
16166,손학규 비핵화 구체적 진전 없어…北 현재 핵 폐기의사 밝혀야,6
25115,전국 주택 전월세전환율 두달 연속 하락,1
41693,이인영·나경원 첫 만남…5월국회 열자vs野를 국정파트너로종합2보,6
30120,힐러리 이메일 수사 발표 시점과 기소 가능성은,4
12569,北 위협 대응해 美 전략무기 한반도 순환배치 필요,6
21352,아인슈타인 주장 중력파 두번째 관측…블랙홀 충돌로 발생,0
41190,그래픽 LG화학·SK이노배터리 소송 공방 일지,2
26871,네이버 용인 IDC 땅 법정분쟁 마무리…건립 재추진,1
22022,기자회견장 들어서는 유정복,2
8402,한국전력 배구단 연고지 수원 잔류로 확정…3년 계약,5
2543,지겨운 플래툰 강정호 타격감 유지하기가 힘드네요,5
9417,아시안게임 자카르타에 뜬 영웅들…한일전 지배한 넥센 4인방,5
26178,카카오프렌즈 도쿄에 첫 글로벌 매장,3
15038,원내대책회의 참석하는 오신환,6
2937,최초의 미세먼지 취소…팬들도 건강 이유 결정에 공감,3
35244,세기의 대국 무섭게 진화한 알파고…냉혹한 승부사,0
17642,16명 숨진 美텍사스 열기구사고 3년전 이집트참사 후 최대 비극,4
26717,푸틴 美 우크라 스캔들 반색…美대선 개입 비난 사라져,4
41976,기보 일자리 창출 기업 우대보증 지원 확대,2
41828,탄소산업 본산 전주 드론축구공 불티…벌써 600여개 팔려,0
31700,北 핵질주 마지막 주로 태영호 전 駐英공사 일문일답2끝,6
3459,아시안게임 남자 3대3 농구 키르기스스탄·대만 연이어...,5
1635,2연승 이끈 박기원 감독 시즌 후반이 중요…면밀히 체크할 것,5
3331,싸고 안전한 등록 임대주택 어디에 지도 서비스 나온다,1
19551,홍콩 시위대 美에 홍콩 인권법안 촉구 집회 열기로,4
35135,LS산전 1분기 영업익 287억원…48% 감소,1
38540,전국 32개교 등교 불발…확진 학생·교직원 5명 증가,2
35250,폭염 이기는 도심 속 오페라 공연,3
30204,탄소섬유 세계에서 가장 싸게 재활용하는 방법 개발,0
32222,긴급 당정청회의에서 발언하는 장하성 청와대 정책실장,6
300,제임스 떠나고 러브 다치고…NBA 클리블랜드 개막 6연패 늪,5
36938,이낙연 총리 진희선 서울시 행정2부시장에게 임명장,6
4442,올해 과학계 최고 혁신성과는 사상 첫 블랙홀 직접 관측,0
27772,내 스마트폰은 안전할까…작년 세계 모바일 공격 4천만건,0
10946,文의장 크리스마스 전 본회의 열어 민생법안 먼저 처리해야,6
34854,내일날씨 전국 구름많고 제주도 밤에 비,3
23678,주말 한반도 뒤덮은 미세먼지…오늘 오후부터 숨통,3
44938,모리뉴 맨유 감독 부상 중인 포그바 복귀 아직 불확실,5
98,靑 창조센터장 감찰 주장에 감찰대상 아니어서 중단한 사안,6
20298,루나Lunar 프로젝트,0
30973,러·베네수 美 보란듯 군사협력 강화…군함 상호방문 합의,4
